OID_,FID_1,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape__Are,Shape__Len,DEM_min,DEM_mean,DEM_max,DEM_std,FloAc_rang,FloAc_mean,FloAc_std,FlowAc_max,Haz_major,Haz_max,FloDir_maj,FloDir_mea,FloDir_std,2010_POP,2015_POP,2021_POP
340,340,48,201,334101,48201334101,3341.01,Census Tract 3341.01,G5020,S,15542211,147177,29.6624999,-95.39349,20847924.691406295,31393.9876504002,6,15.2355003,34.0,1.49305,7284.0,30.6348,176.5339966,7284.0,1.0,2.0,1.0,31.0098991,44.0438004,,,
341,341,48,201,240705,48201240705,2407.05,Census Tract 2407.05,G5020,S,3053287,0,30.0147192,-95.4097904,4085984.7539062495,9417.66456962171,24,31.7224998,41.0,1.16083,7094.0,35.8630981,252.147995,7094.0,0.0,0.0,4.0,28.6650009,45.8232002,,,
342,342,48,201,250306,48201250306,2503.06,Census Tract 2503.06,G5020,S,2150418,200,29.968714,-95.2072885,2875300.36328125,11724.7925495267,14,19.9759998,23.0,1.26439,10801.0,67.8122025,506.9779968,10801.0,0.0,0.0,4.0,18.7495995,36.1414986,,,
343,343,48,201,553202,48201553202,5532.02,Census Tract 5532.02,G5020,S,1919956,58252,30.0318213,-95.4458248,2648168.5703125,10180.5961677328,20,30.1438007,35.0,3.0662501,3863.0,32.8003006,191.1399994,3863.0,2.0,2.0,64.0,47.1231995,42.7972984,,,
344,344,48,201,241502,48201241502,2415.02,Census Tract 2415.02,G5020,S,1379028,720,29.944954,-95.2964849,1843904.67578125,5640.30369008046,18,21.9901009,29.0,0.863061,6146.0,58.5713997,385.6839905,6146.0,0.0,0.0,4.0,19.7168007,37.9728012,,,
345,345,48,201,250406,48201250406,2504.06,Census Tract 2504.06,G5020,S,2185634,0,29.9849665,-95.1866776,2923127.859375,7051.71419821297,17,20.5331001,23.0,0.679109,3386.0,16.1849995,111.7210007,3386.0,0.0,0.0,4.0,48.9958,72.248703,,,
346,346,48,201,554805,48201554805,5548.05,Census Tract 5548.05,G5020,S,3953549,5216,30.0311806,-95.583542,5299410.24609375,11401.9014668302,39,44.7384987,50.0,1.90386,3568.0,20.7479992,123.8990021,3568.0,1.0,1.0,4.0,31.8684006,56.4151001,,,
347,347,48,201,551704,48201551704,5517.04,Census Tract 5517.04,G5020,S,2119610,8011,29.900454,-95.5761548,2840871.45703125,7087.02973234991,28,33.8664017,36.0,1.21311,4078.0,21.3554001,135.5740051,4078.0,2.0,2.0,4.0,29.6235008,48.5578995,,,
348,348,48,201,552003,48201552003,5520.03,Census Tract 5520.03,G5020,S,2668142,697,29.9248033,-95.5937346,3564851.50390625,8472.27311811351,31,36.5820999,38.0,1.22569,2562.0,25.6867008,140.7819977,2562.0,1.0,1.0,1.0,30.9122009,52.6875992,,,
349,349,48,201,241002,48201241002,2410.02,Census Tract 2410.02,G5020,S,13629405,381578,30.0560607,-95.3374648,18764739.066406295,25529.936453957696,14,26.5585995,34.0,4.3920298,37907.0,158.8079987,1760.0799561,37907.0,2.0,2.0,1.0,29.7460995,40.9398994,,,
350,350,48,201,550407,48201550407,5504.07,Census Tract 5504.07,G5020,S,2993892,8569,29.9779675,-95.4575753,4015139.640625,10221.7364573618,26,31.6455002,34.0,1.11792,7030.0,29.3274994,170.2850037,7030.0,1.0,1.0,4.0,22.8085995,41.797699,,,
351,351,48,201,550405,48201550405,5504.05,Census Tract 5504.05,G5020,S,3806164,2257,29.9919402,-95.469782,5094407.65625,10513.9512503562,28,34.6692009,40.0,0.9313,5133.0,24.7868996,135.128006,5133.0,0.0,0.0,4.0,23.3288002,41.1692009,,,
352,352,48,201,550303,48201550303,5503.03,Census Tract 5503.03,G5020,S,1471075,680,29.9765913,-95.4273556,1968031.15234375,7056.78887426944,27,30.2544003,35.0,0.762267,2212.0,28.1415997,136.5140076,2212.0,1.0,1.0,16.0,17.4953995,29.4985008,,,
353,353,48,201,240706,48201240706,2407.06,Census Tract 2407.06,G5020,S,5237846,820,29.9798438,-95.399757,7005607.15625,12763.2165455616,20,29.2418003,38.0,1.99527,5685.0,26.1973,139.6829987,5685.0,1.0,1.0,1.0,25.5347004,39.4110985,,,
354,354,48,201,454503,48201454503,4545.03,Census Tract 4545.03,G5020,S,1451197,0,29.7716569,-95.7090582,1932675.6796875,5996.87033381473,29,32.385601,35.0,0.95401,1991.0,25.4244003,121.7360001,1991.0,0.0,0.0,1.0,19.6229,36.8605003,,,
355,355,48,201,555101,48201555101,5551.01,Census Tract 5551.01,G5020,S,3488176,6948,30.0789393,-95.4883887,4683120.375,9018.37256616416,38,41.9849014,44.0,1.03816,4201.0,22.0643997,123.9690018,4201.0,0.0,0.0,4.0,25.6112003,46.0023003,,,
356,356,48,201,521401,48201521401,5214.01,Census Tract 5214.01,G5020,S,589494,0,29.829259,-95.5024151,785969.984375,4846.7532088463695,23,24.0762997,26.0,0.831454,1505.0,21.2826996,103.1380005,1505.0,0.0,0.0,4.0,18.9519997,39.1809998,,,
357,357,48,201,530101,48201530101,5301.01,Census Tract 5301.01,G5020,S,879338,7530,29.8153484,-95.4524726,1182127.9375,5557.71453083743,9,19.2530003,22.0,2.01858,3049.0,34.8532982,210.9049988,3049.0,1.0,2.0,1.0,28.8307991,43.532299,,,
358,358,48,201,453902,48201453902,4539.02,Census Tract 4539.02,G5020,S,949515,0,29.6784422,-95.622366,1262214.69140625,5633.29092038532,23,25.8089008,27.0,0.434046,1585.0,9.4626102,69.5279007,1585.0,1.0,1.0,1.0,43.6941986,69.4815979,,,
359,359,48,201,550403,48201550403,5504.03,Census Tract 5504.03,G5020,S,1637244,1549,29.9729737,-95.4315077,2191123.015625,9178.28802849835,23,29.2917995,31.0,1.13371,4932.0,31.5921001,174.0050049,4932.0,1.0,1.0,64.0,34.8675995,40.9594994,,,
360,360,48,201,541802,48201541802,5418.02,Census Tract 5418.02,G5020,S,3517323,21364,29.7918917,-95.7000975,4714605.453125,10520.9867602968,30,33.4490013,42.0,1.1579,3853.0,33.7022018,185.9909973,3853.0,1.0,2.0,1.0,28.3460999,39.6721001,,,
361,361,48,201,250102,48201250102,2501.02,Census Tract 2501.02,G5020,S,6038331,34293,29.9768873,-95.247633,8119442.83984375,14358.1651907691,18,22.7040997,25.0,1.3116,3960.0,20.4514008,108.3850021,3960.0,1.0,1.0,4.0,18.6713009,35.8717995,,,
362,362,48,201,543007,48201543007,5430.07,Census Tract 5430.07,G5020,S,22436803,142309,29.947897,-95.7035418,30175301.8203125,24354.6422728046,38,44.6692009,52.0,1.41264,14590.0,32.2854004,203.9669952,14590.0,1.0,2.0,1.0,28.3873997,50.9808998,,,
363,363,48,201,543008,48201543008,5430.08,Census Tract 5430.08,G5020,S,2353328,229,29.8869772,-95.6893703,3141638.09765625,7261.36989303919,35,40.5980988,43.0,0.912385,4473.0,34.4589996,216.2039948,4473.0,1.0,1.0,4.0,25.7661991,40.898201,,,
364,364,48,201,553101,48201553101,5531.01,Census Tract 5531.01,G5020,S,1867229,30246,30.0214429,-95.4664935,2539647.44921875,8044.70204716455,22,31.7679005,37.0,2.5523901,2806.0,18.8815994,93.155098,2806.0,1.0,1.0,64.0,37.4278984,41.2820015,,,
365,365,48,201,541009,48201541009,5410.09,Census Tract 5410.09,G5020,S,2208038,0,29.9123378,-95.6592289,2948822.12890625,7408.893462224589,37,40.8983002,42.0,0.926933,3872.0,19.1534996,148.8970032,3872.0,0.0,0.0,1.0,28.7712002,43.9427986,,,
366,366,48,201,240906,48201240906,2409.06,Census Tract 2409.06,G5020,S,3686020,52183,30.0238653,-95.3170674,5003495.34375,10513.5397111771,14,26.3341007,30.0,4.1223898,54262.0,88.6504974,1317.0799561,54262.0,2.0,2.0,16.0,35.1882019,38.0688019,,,
367,367,48,201,540904,48201540904,5409.04,Census Tract 5409.04,G5020,S,3091047,27795,29.8896332,-95.6337961,4163246.2109375,9330.944243612,29,37.0513992,39.0,1.30902,3972.0,26.5023994,152.1629944,3972.0,1.0,1.0,1.0,32.9530983,47.5919991,,,
368,368,48,201,452701,48201452701,4527.01,Census Tract 4527.01,G5020,S,1428346,0,29.6963073,-95.618999,1899418.9296875,5833.20842658091,21,24.9375,26.0,0.70897,4661.0,38.2579002,276.6470032,4661.0,0.0,0.0,64.0,31.7940998,40.0115013,,,
369,369,48,201,522102,48201522102,5221.02,Census Tract 5221.02,G5020,S,1408440,0,29.8157781,-95.5314944,1877370.328125,5545.65904776503,25,26.5405006,29.0,0.603089,2418.0,17.9276009,83.0017014,2418.0,0.0,0.0,1.0,24.7007008,37.9706993,,,
370,370,48,201,522001,48201522001,5220.01,Census Tract 5220.01,G5020,S,1097914,45404,29.8297802,-95.538513,1524353.9453125,5552.45269030952,25,28.3934002,31.0,0.661046,1268.0,15.1835003,65.8151016,1268.0,1.0,1.0,4.0,32.9706001,45.9922981,,,
371,371,48,201,554410,48201554410,5544.1,Census Tract 5544.10,G5020,S,3520931,112642,29.9597853,-95.6538808,4857451.8203125,14728.1841530549,34,41.9317017,44.0,1.6566499,3837.0,21.3117008,113.0059967,3837.0,2.0,2.0,4.0,21.6324997,38.5224991,,,
372,372,48,201,555503,48201555503,5555.03,Census Tract 5555.03,G5020,S,23283868,269083,30.0371605,-95.6531192,31534020.65625,27496.5880062389,42,50.134201,56.0,1.25585,21406.0,37.5443993,307.506012,21406.0,2.0,2.0,4.0,26.9186001,39.5121002,,,
373,373,48,201,232405,48201232405,2324.05,Census Tract 2324.05,G5020,S,10676245,75809,29.8210792,-95.1921157,14332953.5976563,22632.3727926339,-3,9.9725599,24.0,2.24863,19670.0,30.1154995,456.8169861,19670.0,1.0,2.0,16.0,29.1730995,47.5101013,,,
374,374,48,201,220701,48201220701,2207.01,Census Tract 2207.01,G5020,S,2048527,0,29.8413115,-95.350702,2731949.34765625,7102.62964289967,18,19.6907005,25.0,0.640613,4916.0,26.6574001,107.1389999,4916.0,0.0,0.0,1.0,34.2627983,43.9215012,,,
375,375,48,201,320202,48201320202,3202.02,Census Tract 3202.02,G5020,S,1958658,60277,29.689568,-95.2711577,2684421.83984375,7114.90511872587,0,7.61549,13.0,2.71873,54136.0,357.0109863,3677.2099609,54136.0,1.0,2.0,64.0,34.9930992,42.828701,,,
376,376,48,201,320201,48201320201,3202.01,Census Tract 3202.01,G5020,S,2030583,124028,29.7009123,-95.2681003,2865470.58203125,9759.62912603717,0,7.4186001,16.0,2.5362101,77507.0,160.6519928,2899.5500488,77507.0,1.0,2.0,4.0,28.9321995,40.8030014,,,
377,377,48,201,313802,48201313802,3138.02,Census Tract 3138.02,G5020,S,1307242,2719,29.6881522,-95.3760594,1741682.78125,8469.22871290887,9,12.7021999,17.0,1.31942,4495.0,40.4277992,196.5350037,4495.0,0.0,0.0,16.0,34.7341003,50.9728012,,,
378,378,48,201,430102,48201430102,4301.02,Census Tract 4301.02,G5020,S,2880039,34341,29.7763851,-95.4703505,3881504.859375,12893.5514642385,3,17.2199001,28.0,3.6575401,2957.0,23.5867004,117.3789978,2957.0,2.0,2.0,16.0,19.4633007,30.7688999,,,
379,379,48,201,510602,48201510602,5106.02,Census Tract 5106.02,G5020,S,1195462,0,29.774322,-95.4175569,1592174.6171875,5691.97942902883,11,16.3225002,19.0,1.34912,6314.0,66.5242004,446.1830139,6314.0,0.0,0.0,64.0,53.8610992,72.5429993,,,
380,380,48,201,510801,48201510801,5108.01,Census Tract 5108.01,G5020,S,871369,0,29.7666964,-95.4167219,1160359.4453125,5279.051213097369,13,16.4748993,18.0,0.837884,2398.0,22.0834999,93.9708023,2398.0,0.0,0.0,1.0,23.2003002,38.4945984,,,
381,381,48,201,510901,48201510901,5109.01,Census Tract 5109.01,G5020,S,1399168,8877,29.780896,-95.4210644,1875536.0859375,7022.18533044434,5,16.2162991,24.0,1.7850699,3687.0,31.4148006,169.6790009,3687.0,1.0,1.0,4.0,26.9860992,39.7980003,,,
382,382,48,201,511004,48201511004,5110.04,Census Tract 5110.04,G5020,S,1035081,17308,29.7950372,-95.4256842,1402185.98046875,5624.45347001248,6,16.823,20.0,2.0102899,5052.0,58.7807999,371.6809998,5052.0,1.0,2.0,1.0,35.2837982,45.8236008,,,
383,383,48,201,221302,48201221302,2213.02,Census Tract 2213.02,G5020,S,1564111,0,29.8523203,-95.3662381,2086373.078125,5901.923536012409,20,21.0723,27.0,0.444374,2388.0,16.2786007,69.2394028,2388.0,0.0,0.0,1.0,28.6242008,56.2215996,,,
384,384,48,201,311501,48201311501,3115.01,Census Tract 3115.01,G5020,S,767169,0,29.7052377,-95.2868304,1020356.9296875,5950.681781184449,3,9.2702703,12.0,1.0353,1917.0,19.4752007,75.6353989,1917.0,0.0,0.0,4.0,16.1021004,29.5991993,,,
385,385,48,201,311502,48201311502,3115.02,Census Tract 3115.02,G5020,S,1577258,0,29.709965,-95.2795647,2097998.96875,7698.383776257289,0,8.9421902,15.0,1.54309,2575.0,21.6599007,97.3899994,2575.0,1.0,1.0,1.0,23.6784,41.8535995,,,
386,386,48,201,511502,48201511502,5115.02,Census Tract 5115.02,G5020,S,1836218,0,29.8086883,-95.3903678,2447226.80078125,6436.79277492411,16,17.9668007,23.0,0.693771,4008.0,33.6988983,168.1569977,4008.0,1.0,1.0,1.0,23.9381008,38.3806,,,
387,387,48,201,333203,48201333203,3332.03,Census Tract 3332.03,G5020,S,1938819,0,29.6597943,-95.2630572,2576383.82421875,8200.77584241257,7,10.5963001,12.0,0.773767,7601.0,43.1417999,375.2640076,7601.0,1.0,2.0,1.0,28.3754997,41.2752991,,,
388,388,48,201,341203,48201341203,3412.03,Census Tract 3412.03,G5020,S,1239528,163340,29.541553,-95.0979108,1859897.6328125,5884.8753558343,0,3.1456001,8.0,1.47251,15495.0,129.5980072,1124.7399902,15495.0,1.0,2.0,4.0,25.5813999,38.0737,,,
389,389,48,201,311701,48201311701,3117.01,Census Tract 3117.01,G5020,S,1619066,0,29.6992092,-95.3128178,2153147.57421875,7542.451969948269,9,10.7096004,19.0,0.623138,9986.0,26.2206993,339.9590149,9986.0,0.0,0.0,1.0,32.7970009,51.212101,,,
390,390,48,201,313202,48201313202,3132.02,Census Tract 3132.02,G5020,S,1692268,24829,29.7071865,-95.3693828,2283882.890625,7477.47254362429,0,11.4840002,17.0,2.27683,3050.0,23.3164005,128.1970062,3050.0,1.0,1.0,64.0,38.1054993,39.3326988,,,
391,391,48,201,313101,48201313101,3131.01,Census Tract 3131.01,G5020,S,681356,3544,29.7062143,-95.3820336,910976.0,3958.7162100925,2,12.7608004,16.0,1.50736,2217.0,21.0527992,101.9779968,2217.0,1.0,1.0,1.0,33.493,42.6169014,,,
392,392,48,201,312601,48201312601,3126.01,Census Tract 3126.01,G5020,S,460956,0,29.7217905,-95.3845987,613287.00390625,3772.9803779674494,12,13.5732002,15.0,0.543236,1078.0,27.8642006,125.4499969,1078.0,1.0,1.0,1.0,20.9591999,36.4323006,,,
393,393,48,201,312603,48201312603,3126.03,Census Tract 3126.03,G5020,S,1019182,3430,29.7268636,-95.3779522,1360687.0859375,7817.77534597907,2,13.3641996,20.0,1.49778,1230.0,24.7509995,107.1480026,1230.0,1.0,1.0,1.0,26.8211002,45.8049011,,,
394,394,48,201,232901,48201232901,2329.01,Census Tract 2329.01,G5020,S,2404257,38192,29.8003936,-95.1995606,3254634.9296875,9196.784572572808,0,8.1243696,11.0,2.5016799,34004.0,68.1119995,1139.3399658,34004.0,2.0,2.0,16.0,25.5641003,37.049099,,,
395,395,48,201,232802,48201232802,2328.02,Census Tract 2328.02,G5020,S,1056615,73714,29.7851888,-95.2076883,1505732.3203125,5892.69667873062,0,6.7526698,10.0,2.94311,48721.0,307.2680054,3538.0500488,48721.0,2.0,2.0,16.0,26.6331997,34.8702011,,,
396,396,48,201,541206,48201541206,5412.06,Census Tract 5412.06,G5020,S,2225303,0,29.8864369,-95.676694,2970354.984375,8154.189124896329,35,39.9636993,43.0,1.20926,2534.0,22.0764999,121.052002,2534.0,0.0,0.0,4.0,22.8388996,42.2535019,,,
397,397,48,201,251504,48201251504,2515.04,Census Tract 2515.04,G5020,S,2848052,0,30.0658735,-95.1752915,3815226.4921875,9225.33729775196,18,22.0594006,25.0,0.821355,5222.0,22.25,147.7169952,5222.0,0.0,0.0,4.0,27.7936993,42.8894005,,,
398,398,48,201,253501,48201253501,2535.01,Census Tract 2535.01,G5020,S,2424387,15374,29.7764873,-94.9848907,3249460.97265625,7861.37357500728,2,7.3719602,9.0,0.647972,3007.0,23.2859993,116.1750031,3007.0,1.0,1.0,16.0,21.507,31.0969009,,,
399,399,48,201,253201,48201253201,2532.01,Census Tract 2532.01,G5020,S,17427467,240856,29.7988564,-94.9323333,23541075.7460938,27808.5820299705,0,7.3303599,18.0,1.90754,52844.0,86.5137024,1361.75,52844.0,1.0,2.0,1.0,24.1909008,39.1632004,,,
400,400,48,201,253602,48201253602,2536.02,Census Tract 2536.02,G5020,S,2399319,76541,29.7522771,-94.9855197,3296259.2734375,10196.1214606731,0,5.28862,13.0,2.00317,6319.0,29.4752998,247.9259949,6319.0,1.0,2.0,4.0,32.0116997,46.8074989,,,
401,401,48,201,423204,48201423204,4232.04,Census Tract 4232.04,G5020,S,630521,1801,29.6684916,-95.5318167,840410.0429687501,3604.10752219204,12,19.5657005,21.0,0.92614,1771.0,18.9165993,94.2699966,1771.0,1.0,1.0,64.0,40.1749992,39.7918015,,,
402,402,48,201,433602,48201433602,4336.02,Census Tract 4336.02,G5020,S,779815,0,29.6729653,-95.5525108,1036523.17578125,5096.21663259324,20,21.3425007,29.0,0.838946,1291.0,21.2101994,77.5839005,1291.0,1.0,1.0,1.0,32.4439011,39.7751007,,,
403,403,48,201,251702,48201251702,2517.02,Census Tract 2517.02,G5020,S,61323894,5162612,30.0157224,-95.0839049,88988620.125,59013.135963621295,13,19.9311008,26.0,2.4346399,47073.0,65.8741989,638.2969971,47073.0,2.0,2.0,4.0,21.8801003,33.9626999,,,
404,404,48,201,252202,48201252202,2522.02,Census Tract 2522.02,G5020,S,19215266,16736,29.8412913,-95.1473693,25646975.875,24906.9603008519,5,11.5636997,19.0,0.975621,11512.0,37.9211998,292.3959961,11512.0,1.0,1.0,16.0,22.3647003,35.6612015,,,
405,405,48,201,333205,48201333205,3332.05,Census Tract 3332.05,G5020,S,135118,0,29.6630381,-95.2749989,179561.671875,2150.26829695764,11,11.6724997,12.0,0.469303,662.0,18.0485001,73.8363037,662.0,0.0,0.0,64.0,40.0191002,43.6198997,,,
406,406,48,201,253202,48201253202,2532.02,Census Tract 2532.02,G5020,S,18909551,222794,29.7892346,-94.9908547,25490090.1328125,26266.4767040096,0,8.8358002,18.0,1.2262501,6390.0,28.9850998,153.7160034,6390.0,1.0,2.0,4.0,24.2057991,38.4653015,,,
407,407,48,201,452703,48201452703,4527.03,Census Tract 4527.03,G5020,S,1420386,0,29.6970297,-95.6391055,1888856.8515625,5721.16941508996,22,26.4794006,28.0,0.90627,1928.0,18.1951008,105.7559967,1928.0,0.0,0.0,64.0,38.1615982,53.8858986,,,
408,408,48,201,422405,48201422405,4224.05,Census Tract 4224.05,G5020,S,210287,0,29.6594912,-95.5070287,279436.01171875,2411.7885090402,12,18.1462994,20.0,1.59176,2206.0,53.1848984,262.8080139,2206.0,1.0,1.0,1.0,23.8297005,35.7974014,,,
409,409,48,201,251904,48201251904,2519.04,Census Tract 2519.04,G5020,S,18800997,3616876,29.9373826,-95.1037491,29952762.675781295,26368.1106593126,5,15.7890997,22.0,2.05216,711269.0,1059.7299805,25633.5996094,711269.0,2.0,2.0,4.0,16.6730995,29.0217991,,,
410,410,48,201,253101,48201253101,2531.01,Census Tract 2531.01,G5020,S,2865941,32694,29.8111578,-94.9913885,3863404.90625,7884.414458237061,7,10.6022997,18.0,1.13941,2214.0,17.2444992,108.2789993,2214.0,0.0,0.0,4.0,30.5228004,51.9622993,,,
411,411,48,201,252902,48201252902,2529.02,Census Tract 2529.02,G5020,S,9980542,312626,29.8153898,-95.0412885,13719718.78125,17912.0021537338,2,10.4175997,19.0,1.40253,4638.0,27.2607002,151.9219971,4638.0,1.0,1.0,4.0,22.2325993,31.8586006,,,
412,412,48,201,433506,48201433506,4335.06,Census Tract 4335.06,G5020,S,129541,0,29.6794797,-95.5541748,172206.16015625,1885.11132630016,20,20.9566002,21.0,0.203772,376.0,8.9352999,33.8541985,376.0,1.0,1.0,1.0,31.2768002,44.3755989,,,
413,413,48,201,321001,48201321001,3210.01,Census Tract 3210.01,G5020,S,1304551,1742,29.6322318,-95.2288977,1734952.71484375,5551.27361809989,9,10.9649,12.0,0.458813,1473.0,17.5596008,72.4529037,1473.0,0.0,0.0,64.0,37.0960007,42.4555016,,,
414,414,48,201,314004,48201314004,3140.04,Census Tract 3140.04,G5020,S,186949,0,29.6872016,-95.397622,248561.0859375,2095.30556016156,13,14.1499004,15.0,0.36921,988.0,12.3893995,45.7857018,988.0,0.0,0.0,16.0,21.4517994,28.8789005,,,
415,415,48,201,432302,48201432302,4323.02,Census Tract 4323.02,G5020,S,251993,0,29.7308302,-95.5462955,335329.32421875,2287.0368784709494,21,22.0837994,23.0,0.320389,4109.0,73.7973022,378.3569946,4109.0,0.0,0.0,1.0,8.2898197,24.8395004,,,
416,416,48,201,551102,48201551102,5511.02,Census Tract 5511.02,G5020,S,2780779,17491,29.9697605,-95.4768191,3741674.5273437505,8305.93417587557,29,33.2886009,36.0,0.942295,4747.0,24.0893993,137.2149963,4747.0,1.0,1.0,1.0,31.1345005,48.4491997,,,
417,417,48,201,240707,48201240707,2407.07,Census Tract 2407.07,G5020,S,5043648,12911,29.9793845,-95.4146765,6762302.1875,12485.1282651353,27,31.1583996,39.0,0.9588,2936.0,24.0489006,128.7079926,2936.0,0.0,0.0,1.0,29.1112995,43.5303993,,,
418,418,48,201,411802,48201411802,4118.02,Census Tract 4118.02,G5020,S,929622,0,29.7281886,-95.4187689,1236982.56640625,5182.04404344461,14,15.9520998,22.0,0.935072,1374.0,19.0156994,75.042099,1374.0,0.0,0.0,4.0,21.1298008,34.1360016,,,
419,419,48,201,533401,48201533401,5334.01,Census Tract 5334.01,G5020,S,2051736,1562,29.8915091,-95.433663,2741039.13671875,6699.19765069004,23,26.0618,28.0,0.379835,4042.0,31.5177002,165.8990021,4042.0,1.0,1.0,1.0,29.1671009,42.3350983,,,
420,420,48,201,421203,48201421203,4212.03,Census Tract 4212.03,G5020,S,221652,0,29.7239806,-95.4871024,294911.6796875,2479.9497142477694,13,18.4526997,21.0,0.755375,1628.0,34.0032997,137.1730042,1628.0,0.0,0.0,1.0,20.3376007,32.1561012,,,
421,421,48,201,452002,48201452002,4520.02,Census Tract 4520.02,G5020,S,875205,5931,29.7316548,-95.6011145,1172585.38671875,4497.424825807209,20,23.6709995,25.0,0.597596,2209.0,23.8687,128.5610046,2209.0,1.0,1.0,16.0,24.5506001,36.9347992,,,
422,422,48,201,451404,48201451404,4514.04,Census Tract 4514.04,G5020,S,562335,0,29.7505376,-95.621921,748593.0078125,3576.3162224904495,24,25.969101,28.0,0.330321,1853.0,13.7709999,72.5782013,1853.0,0.0,0.0,1.0,33.9747009,47.8841019,,,
423,423,48,201,541007,48201541007,5410.07,Census Tract 5410.07,G5020,S,4463118,13678,29.9381563,-95.6709551,5980003.609375,15245.7303871377,32,41.9920998,55.0,2.66679,5869.0,22.1364002,174.9720001,5869.0,2.0,2.0,4.0,34.1848984,55.3827019,,,
424,424,48,201,250407,48201250407,2504.07,Census Tract 2504.07,G5020,S,4227827,0,29.9707488,-95.1906464,5652834.74609375,10285.0478590294,16,20.3029995,23.0,0.858251,5238.0,25.3498993,145.0619965,5238.0,0.0,0.0,4.0,29.2227001,41.634201,,,
425,425,48,201,240505,48201240505,2405.05,Census Tract 2405.05,G5020,S,343072,0,29.9520504,-95.3944208,458533.60546875,3762.3615134848305,23,24.3808002,27.0,0.4974,2163.0,40.2753983,218.2570038,2163.0,0.0,0.0,4.0,15.7965002,27.3122005,,,
426,426,48,201,554904,48201554904,5549.04,Census Tract 5549.04,G5020,S,1820418,0,30.070044,-95.5211691,2438821.875,6865.35493907368,38,43.1739006,46.0,1.01475,2425.0,20.9913998,116.2200012,2425.0,0.0,0.0,4.0,29.9841995,52.9192009,,,
427,427,48,201,554907,48201554907,5549.07,Census Tract 5549.07,G5020,S,3187573,1528,30.0770221,-95.5344217,4273150.203125,10968.5600874478,39,44.9011002,49.0,1.3819799,5598.0,24.8924999,176.5769958,5598.0,0.0,0.0,4.0,36.9947014,60.4081001,,,
428,428,48,201,543006,48201543006,5430.06,Census Tract 5430.06,G5020,S,12097278,1863,29.9089598,-95.708362,16157557.921875,16122.2900147717,38,43.4374008,48.0,1.2701401,12513.0,31.2329998,203.2660065,12513.0,1.0,2.0,4.0,27.4817009,53.2305984,,,
