+OID_,FID_1,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape__Are,Shape__Len,DEM_min,DEM_mean,DEM_max,DEM_std,FloAc_rang,FloAc_mean,FloAc_std,FlowAc_max,Haz_major,Haz_max,FloDir_maj,FloDir_mea,FloDir_std,POP_2010_original,POP_2015_original,POP_2021_original,population_2021,population_2015,population_2010,growth_2010_2021_abs,growth_2010_2021_pct,growth_2010_2015_pct,growth_2015_2021_pct,area_sq_km,pop_density_2010,pop_density_2015,pop_density_2021
972,972,48,201,533802,48201533802,5338.02,Census Tract 5338.02,G5020,S,5546082,6352,29.9260518,-95.467689,7417557.1875,11455.3033928365,26,30.0995998,38.0,0.864832,4182.0,25.6438007,126.8330002,4182.0,1.0,1.0,4.0,26.3162994,41.9668999,5533.0,4338.0,4225.0,7467.0,6651.0,5533.0,1934.0,34.953912886318456,20.206036508223388,12.268831754623365,5.546082,997.641217710088,1199.2249663816726,1346.3558598664786
973,973,48,201,410401,48201410401,4104.01,Census Tract 4104.01,G5020,S,879053,0,29.7475136,-95.4063924,1170151.859375,4366.18902067211,15,16.1268997,17.0,0.341369,1222.0,18.4477005,58.0024986,1222.0,0.0,0.0,4.0,27.2318993,41.4315987,3861.0,3963.0,3210.0,4104.0,4015.0,3861.0,243.0,6.293706293706294,3.9886039886039883,2.216687422166874,0.879053,4392.22663479904,4567.415161543161,4668.660478947231
974,974,48,201,431801,48201431801,4318.01,Census Tract 4318.01,G5020,S,1231124,237,29.743985,-95.4725696,1639017.0703125,5076.83360903138,14,18.2665005,21.0,0.627695,8376.0,93.1091003,658.1040039,8376.0,0.0,0.0,4.0,19.5543003,33.0881996,2694.0,6475.0,2763.0,3314.0,3477.0,2694.0,620.0,23.01410541945063,29.06458797327394,-4.687949381650848,1.231124,2188.244238598224,2824.248410395703,2691.849074504274
975,975,48,201,422702,48201422702,4227.02,Census Tract 4227.02,G5020,S,1286105,0,29.698989,-95.5093677,1710350.04296875,5342.073692142049,15,19.6014996,28.0,1.01029,4625.0,42.7787018,204.7059937,4625.0,1.0,1.0,1.0,19.5597,34.1646996,3744.0,4057.0,3598.0,3170.0,3135.0,3744.0,-574.0,-15.331196581196583,-16.266025641025642,1.1164274322169059,1.286105,2911.115344392565,2437.5925760338387,2464.806528238363
976,976,48,201,422701,48201422701,4227.01,Census Tract 4227.01,G5020,S,1837628,0,29.6973752,-95.4999729,2443729.484375,7544.56916783169,15,18.7303009,20.0,0.489912,2818.0,25.9531002,132.2440033,2818.0,1.0,1.0,4.0,25.7224998,36.7456017,4303.0,4724.0,2987.0,5166.0,5099.0,4303.0,863.0,20.0557750406693,18.498721821984663,1.313983133947833,1.837628,2341.605591556071,2774.772696106067,2811.2327413382905
977,977,48,201,553002,48201553002,5530.02,Census Tract 5530.02,G5020,S,4555769,76813,30.0121778,-95.4809464,6199016.234375,11656.4565639362,23,33.2436981,37.0,1.90605,4134.0,30.7859993,158.9389954,4134.0,2.0,2.0,16.0,36.1389999,42.6599007,4239.0,4732.0,5955.0,4656.0,4734.632002237557,4241.242989969704,414.75701003029644,9.779138120856858,11.633122965005537,-1.660783820165869,4.555769,930.9609398478509,1039.2607707365225,1022.0008960067994
978,978,48,201,553001,48201553001,5530.01,Census Tract 5530.01,G5020,S,4679379,54970,30.0019366,-95.4947839,6333964.796875,11061.1961260274,24,35.6431007,42.0,1.87657,3135.0,18.8477993,98.2390976,3135.0,2.0,2.0,64.0,35.4608002,44.2750015,4989.0,6848.0,4283.0,5386.0,5706.451910022754,4985.040548506936,400.9594514930641,8.043253562163201,14.471524443906231,-5.615606949388567,4.679379,1065.320964279007,1219.4891480307012,1151.0074306868496
979,979,48,201,333905,48201333905,3339.05,Census Tract 3339.05,G5020,S,2856697,2225,29.6191775,-95.2599372,3796029.9726562495,7915.8677990019,9,13.3120003,16.0,0.755142,4418.0,24.6930008,148.8040009,4418.0,1.0,1.0,4.0,31.2658997,47.9180984,,,,3565.0,5534.201944293593,4086.650082079089,-521.6500820790889,-12.764735702884028,35.421478060046205,-35.582401294988344,2.856697,1430.5507661747426,1937.2729919531519,1247.9447417769543
980,980,48,201,454505,48201454505,4545.05,Census Tract 4545.05,G5020,S,2979577,47734,29.7801047,-95.703999,4032415.2304687514,9274.38779494203,25,32.8749008,43.0,1.57625,3617.0,23.0041008,136.9779968,3617.0,0.0,0.0,4.0,22.6693993,46.9361992,,,,3039.0,2251.486035124077,2214.884645884817,824.115354115183,37.208048538616325,1.6525189836528946,34.97751940675592,2.979577,743.3553977241793,755.6394867875799,1019.9434349238164
981,981,48,201,232304,48201232304,2323.04,Census Tract 2323.04,G5020,S,12302378,41797,29.858073,-95.2225389,16468070.265625,21181.2489234245,0,12.6348,20.0,2.0222399,5609.0,28.1644993,195.7449951,5609.0,1.0,2.0,16.0,23.3078003,32.3375015,,,,7301.0,4677.402124476848,4282.4511802522065,3018.5488197477935,70.48647358006828,9.222543996435748,56.09091982478612,12.302378,348.0994633925414,380.2030895552753,593.4624996890846
982,982,48,201,311702,48201311702,3117.02,Census Tract 3117.02,G5020,S,1108917,0,29.7010603,-95.2990496,1474774.34765625,5832.236972248969,5,10.2466002,15.0,0.831023,2338.0,18.2236996,94.3731995,2338.0,0.0,0.0,4.0,36.1553001,53.1917992,,,,2018.0,2250.6379182726278,2302.4698098773233,-284.4698098773233,-12.354985444629131,-2.2511431586352564,-10.336532428600426,1.108917,2076.3229438067265,2029.581941906047,1819.7935463159101
983,983,48,201,221502,48201221502,2215.02,Census Tract 2215.02,G5020,S,521590,0,29.8672178,-95.4021729,695957.4296875,3443.7412055273694,22,24.1205997,30.0,0.772226,1040.0,14.6443996,66.8964996,1040.0,0.0,0.0,1.0,32.0979004,52.8464012,,,,2931.0,2126.0512117694525,1814.550328777401,1116.449671222599,61.52762221673041,17.166836215666333,37.861213491683074,0.52159,3478.8825107410057,4076.0965734953747,5619.356199313637
984,984,48,201,521502,48201521502,5215.02,Census Tract 5215.02,G5020,S,1537888,0,29.8277109,-95.515963,2050396.47265625,6836.852178985009,21,25.2563,28.0,0.765357,5557.0,37.0764999,212.8040009,5557.0,1.0,1.0,4.0,28.9260006,40.3195992,,,,2958.0,4543.798839412764,4686.714129918508,-1728.7141299185078,-36.885418696287466,-3.0493707647628288,-34.90028708264099,1.537888,3047.5002925560952,2954.570709578828,1923.417049876194
985,985,48,201,551602,48201551602,5516.02,Census Tract 5516.02,G5020,S,1682409,3201,29.9281382,-95.5743279,2251905.65234375,6523.7912347957,33,36.7369003,38.0,0.615913,2918.0,18.6390991,100.2910004,2918.0,0.0,0.0,1.0,23.6133003,42.4230995,,,,5750.0,4902.863917085886,4596.778992551892,1153.2210074481081,25.08758870758544,6.658682634730536,17.278392736170943,1.682409,2732.260105926616,2914.1926351356215,3417.7182837229234
986,986,48,201,250202,48201250202,2502.02,Census Tract 2502.02,G5020,S,1358998,3074,29.9451501,-95.2714963,1820239.734375,6418.39831825239,16,20.5566998,27.0,0.60711,3257.0,33.266201,182.75,3257.0,0.0,0.0,64.0,35.0158997,38.8945999,,,,2354.0,2031.118398722189,1701.9935731458988,652.0064268541012,38.30839535127961,19.337606837606838,15.896739524438416,1.358998,1252.3885783098274,1494.5705576624757,1732.1585462230262
987,987,48,201,241202,48201241202,2412.02,Census Tract 2412.02,G5020,S,3200141,80834,30.0506762,-95.3998062,4393786.61328125,14957.974782939,16,31.1261997,40.0,3.8101101,3833.0,25.2402,149.1880035,3833.0,2.0,2.0,4.0,28.5778999,53.8899994,,,,4861.0,4619.247560640621,4237.023382730267,623.9766172697327,14.726768320727382,9.021054249270025,5.23358915463392,3.200141,1324.0114678479065,1443.4512606290225,1518.9955692577296
988,988,48,201,550902,48201550902,5509.02,Census Tract 5509.02,G5020,S,1523472,0,29.9607733,-95.4895385,2036555.5390625,7488.3035327260495,29,33.5167999,36.0,0.754287,2902.0,19.7474003,112.0370026,2902.0,0.0,0.0,4.0,27.4344997,45.1929016,,,,4034.0,4432.954236499961,4188.034352061849,-154.03435206184895,-3.6779629562019927,5.848086807538553,-8.999737313213389,1.523472,2749.006448468924,2909.7707319202195,2647.8990096306334
989,989,48,201,550404,48201550404,5504.04,Census Tract 5504.04,G5020,S,3033660,0,29.9698614,-95.4555684,4056083.4101562495,11639.2418141025,24,31.1107998,33.0,1.0911,4195.0,35.1169014,205.8220062,4195.0,1.0,1.0,64.0,38.1713982,43.4211998,,,,7015.0,6815.867211129544,6332.6047228781945,682.3952771218055,10.775901970582085,7.631338278630226,2.921606051028913,3.03366,2087.4470846694076,2246.7472330879345,2312.3883362011566
990,990,48,201,313201,48201313201,3132.01,Census Tract 3132.01,G5020,S,1415242,15914,29.7064172,-95.3504938,1903528.4140625,6608.057652751329,0,11.1461,13.0,1.67896,2489.0,25.6734009,128.9340057,2489.0,1.0,1.0,64.0,35.6609993,40.2294006,,,,1692.0,1824.8194313064666,1759.9452006353379,-67.94520063533787,-3.8606429683611596,3.6861506055818816,-7.278497205138565,1.415242,1243.5648466024452,1289.4045197262847,1195.5552477950766
991,991,48,201,411302,48201411302,4113.02,Census Tract 4113.02,G5020,S,543759,0,29.7439794,-95.4530532,723772.3203125,3638.53745374174,15,18.1179008,26.0,0.925915,1019.0,9.7569599,35.1365013,1019.0,0.0,0.0,1.0,30.3068008,49.1959,,,,2442.0,1397.501275555,1341.3567859385514,1100.6432140614486,82.05447093565977,4.185649202733485,74.74044873627687,0.543759,2466.8222244386784,2570.0747492087485,4490.96014962511
992,992,48,201,510803,48201510803,5108.03,Census Tract 5108.03,G5020,S,809567,35920,29.7607793,-95.4191067,1125776.77734375,7318.236651039009,0,12.0135002,18.0,4.63833,6192.0,53.8558006,402.8670044,6192.0,2.0,2.0,4.0,21.5583992,39.2279015,,,,1860.0,702.3345087209394,565.3790153307198,1294.6209846692802,228.98285036489878,24.223660531529852,164.8310707937945,0.809567,698.372111672931,867.5434012514584,2297.5244791351424
993,993,48,201,552004,48201552004,5520.04,Census Tract 5520.04,G5020,S,1746873,0,29.9095372,-95.5949663,2332812.95703125,6975.84284224455,33,35.9612007,37.0,0.691938,3440.0,30.3521996,158.8619995,3440.0,0.0,0.0,1.0,23.8747005,39.3322983,,,,3822.0,3746.1692800590713,3305.3969334192525,516.6030665807475,15.629078049828946,13.334929375149626,2.0242203240674956,1.746873,1892.1793017690768,2144.5000753111826,2187.9094816852744
994,994,48,201,551902,48201551902,5519.02,Census Tract 5519.02,G5020,S,1413479,0,29.9001735,-95.5905766,1887241.0703125,7175.34936277492,31,34.8354988,36.0,0.682994,4364.0,34.0113983,217.2389984,4364.0,0.0,0.0,1.0,26.9139996,41.9210014,,,,4296.0,4821.067847075484,3918.1042555472663,377.89574445273365,9.644861897630912,23.045930701047535,-10.891110926679783,1.413479,2771.9578823224588,3410.7813749447173,3039.3093919329544
995,995,48,201,250101,48201250101,2501.01,Census Tract 2501.01,G5020,S,8120729,35478,29.9610718,-95.2772815,10903138.1953125,14925.2366407894,16,21.8568993,34.0,1.70166,11336.0,30.8915005,282.6809998,11336.0,1.0,2.0,4.0,28.2486992,44.5379982,,,,4257.0,4959.938328674361,4195.988530594545,61.01146940545459,1.4540428068522304,18.206670311645706,-14.172319938143971,8.120729,516.7009674371038,610.7750090754612,524.2140206870589
996,996,48,201,553602,48201553602,5536.02,Census Tract 5536.02,G5020,S,1858724,42385,30.0293005,-95.4867693,2544743.80859375,10778.9321141534,23,33.5261002,39.0,3.6533599,6250.0,58.4550018,437.5450134,6250.0,2.0,2.0,4.0,23.9937,42.6329994,,,,2254.0,2686.445465621716,2434.2170128465928,-180.21701284659275,-7.403489988587564,10.361789907965727,-16.097310410938725,1.858724,1309.617249708183,1445.3170377214237,1212.659867737222
997,997,48,201,454303,48201454303,4543.03,Census Tract 4543.03,G5020,S,1435134,0,29.7144662,-95.6519492,1909122.140625,5708.09940808318,20,25.8512001,31.0,1.21311,6806.0,24.0853996,177.4440002,6806.0,1.0,1.0,4.0,25.7364006,39.2533989,,,,3609.0,4306.2922431079505,3551.8920247429696,57.107975257030375,1.607818448849468,21.239390530729114,-16.19240413197546,1.435134,2474.954969182648,3000.6203205470365,2514.747751777883
998,998,48,201,556100,48201556100,5561.0,Census Tract 5561,G5020,S,2125063,0,30.021634,-95.5443711,2844196.15234375,8982.91574254725,37,41.2596016,44.0,0.887423,3395.0,23.7049999,128.5910034,3395.0,0.0,0.0,4.0,25.8532009,41.1571999,,,,3830.0,3468.2438227385296,2903.648262461422,926.3517375385782,31.9030286661963,19.444351010976114,10.430528986737365,2.125063,1366.3822025330176,1632.066354145044,1802.2995082969305
1000,1000,48,201,554803,48201554803,5548.03,Census Tract 5548.03,G5020,S,15776405,103604,30.0786071,-95.5810113,21283637.4765625,23965.2658934044,36,47.3014984,55.0,3.70421,11398.0,43.7342987,304.0450134,11398.0,2.0,2.0,1.0,28.2073994,46.6228981,,,,6617.0,7820.989434879707,6036.324679038622,580.675320961378,9.619683364246397,29.5654201974656,-15.394336546603778,15.776405,382.6172489257611,495.73964631864527,419.42381676940977
1001,1001,48,201,554702,48201554702,5547.02,Census Tract 5547.02,G5020,S,3107766,1375,30.005473,-95.601681,4159789.9296875,9088.760498778602,35,42.3711014,45.0,1.25308,4353.0,35.4015999,223.4519958,4353.0,1.0,1.0,4.0,26.5580006,43.8325005,,,,4799.0,5420.437174602125,4552.869697679155,246.13030232084475,5.406047584588479,19.055398782117926,-11.464705790040641,3.107766,1464.9975891618467,1744.1587219250503,1544.1960559450101
1002,1002,48,201,553102,48201553102,5531.02,Census Tract 5531.02,G5020,S,1508659,0,30.0151924,-95.4595253,2018948.15625,7989.451059648319,29,34.9012985,36.0,1.00326,2694.0,22.7282009,110.0709991,2694.0,0.0,0.0,1.0,32.8143997,44.5149994,,,,4407.0,2603.3040290350605,3026.918506902733,1380.081493097267,45.59361244612505,-13.994908581173938,69.28487609776015,1.508659,2006.3636029763738,1725.5748509338828,2921.1372483775326
1003,1003,48,201,980400,48201980400,9804.0,Census Tract 9804,G5020,S,1337653,0,29.7222846,-95.3445785,1779717.09765625,5306.33317867276,8,11.5462999,15.0,0.735897,4012.0,30.7619991,191.3630066,4012.0,0.0,0.0,4.0,33.4143982,50.9616013,,,,4134.0,2850.0,1092.0,3042.0,278.57142857142856,160.989010989011,45.05263157894737,1.337653,816.3552131980416,2130.597397082801,3090.4875928211577
1004,1004,48,201,980200,48201980200,9802.0,Census Tract 9802,G5020,S,662528,36430,29.7663846,-95.3513042,930778.1484375,5282.01402241478,0,9.7249002,17.0,3.1832399,11091.0,133.1029968,999.3259888,11091.0,2.0,2.0,4.0,37.9411011,65.407402,,,,9712.0,5799.0,6696.0,3016.0,45.04181600955795,-13.39605734767025,67.4771512329712,0.662528,10106.742658423493,8752.837615919629,14659.003091190109
1005,1005,48,201,432804,48201432804,4328.04,Census Tract 4328.04,G5020,S,1941551,0,29.7183288,-95.5067597,2583005.8046875,8239.78655246674,16,19.9113998,28.0,0.617838,5886.0,42.8540993,336.9169922,5886.0,0.0,0.0,1.0,34.0509987,44.7299004,,,,1758.0,4428.429503045282,3740.3434173360406,-1982.3434173360406,-52.99896817356711,18.396334478808697,-60.301953575390954,1.941551,1926.4718863094715,2280.872098155177,905.4616644115966
1006,1006,48,201,453202,48201453202,4532.02,Census Tract 4532.02,G5020,S,1317231,0,29.6801873,-95.565005,1751100.80859375,5428.37739145715,17,21.8754997,29.0,0.81898,1687.0,15.7912998,75.7714005,1687.0,1.0,1.0,64.0,43.0920982,51.6076012,,,,4818.0,5823.369787748294,4957.188372963865,-139.18837296386482,-2.8078088321797052,17.473239861299554,-17.264398868563646,1.317231,3763.340198464707,4420.917658139152,3657.672799987246
1007,1007,48,201,333100,48201333100,3331.0,Census Tract 3331,G5020,S,1211152,36257,29.6765273,-95.2786693,1658124.3515625,6087.91698332362,0,8.6011896,12.0,2.1825399,36153.0,167.7680054,2081.5800781,36153.0,1.0,1.0,64.0,38.3741989,40.3011017,3390.0,8084.0,3459.0,3921.0,3827.0,3390.0,531.0,15.663716814159292,12.890855457227138,2.4562320355369742,1.211152,2798.988070861461,3159.801577341242,3237.4136359433
1008,1008,48,201,350300,48201350300,3503.0,Census Tract 3503,G5020,S,2281501,0,29.5828801,-95.2248554,3027181.859375,7041.328073109729,5,10.3325005,12.0,0.780485,3572.0,28.8076,192.6640015,3572.0,1.0,1.0,64.0,38.4595985,47.1971016,5724.0,7096.0,3468.0,6456.0,6612.0,5724.0,732.0,12.78825995807128,15.513626834381553,-2.35934664246824,2.281501,2508.874639984817,2898.092089374495,2829.7160509682003
1009,1009,48,201,350400,48201350400,3504.0,Census Tract 3504,G5020,S,2658323,7778,29.5956619,-95.2091822,3538372.4609375,7851.512052846859,5,9.3730297,16.0,0.727258,3032.0,23.6564999,149.8480072,3032.0,1.0,1.0,64.0,34.2195015,41.6901016,6081.0,7273.0,4996.0,6737.0,6304.0,6081.0,656.0,10.787699391547442,3.6671600065778653,6.868654822335025,2.658323,2287.5324029472713,2371.4198763656636,2534.304522061465
1010,1010,48,201,350500,48201350500,3505.0,Census Tract 3505,G5020,S,5827107,27925,29.5816669,-95.1957301,7768564.12109375,12676.8696369458,4,8.9098396,15.0,0.940839,5843.0,24.5312004,161.0059967,5843.0,1.0,2.0,1.0,38.0984001,51.7785988,6616.0,3556.0,3608.0,7488.0,7970.997475485989,6612.679535776213,875.320464223787,13.237001120167541,20.541112454655387,-6.059435810529353,5.827107,1134.813473611556,1367.9167853766867,1285.02874582533
1011,1011,48,201,420300,48201420300,4203.0,Census Tract 4203,G5020,S,2396613,9491,29.6705847,-95.454883,3198072.765625,7589.217287906929,8,16.3264008,23.0,1.00176,5428.0,32.4039993,217.8190002,5428.0,1.0,1.0,64.0,33.4654007,35.8414993,3442.0,2807.0,3727.0,3867.0,3503.0,3442.0,425.0,12.347472399767577,1.7722254503195816,10.391093348558378,2.396613,1436.193494736113,1461.6460813656606,1613.527090105912
1012,1012,48,201,420500,48201420500,4205.0,Census Tract 4205,G5020,S,2336592,1377,29.6483998,-95.4696509,3106192.859375,7870.482350571489,12,17.8915005,26.0,1.6928101,2527.0,21.9890003,125.8040009,2527.0,1.0,1.0,64.0,45.8400002,52.2206993,3742.0,3710.0,5897.0,3814.0,3710.0,3742.0,72.0,1.9241047568145375,-0.85515766969535,2.803234501347709,2.336592,1601.477707704212,1587.782548258318,1632.291816457473
1014,1014,48,201,333600,48201333600,3336.0,Census Tract 3336,G5020,S,3693864,51484,29.6589549,-95.2992029,4976947.578125,10321.9832828291,0,10.1596003,13.0,1.96542,21089.0,84.4215012,860.322998,21089.0,1.0,2.0,64.0,38.5620003,33.7503014,2704.0,3698.0,4093.0,3814.0,3668.927594870343,2682.742081268093,1131.257918731907,42.16797159260192,36.760355029585796,3.954081986586158,3.693864,726.2698575984641,993.2492357245267,1032.523124836215
1015,1015,48,201,333700,48201333700,3337.0,Census Tract 3337,G5020,S,8945376,11233,29.6312779,-95.2926173,11896265.1992188,17516.9857833585,9,13.3533001,20.0,1.0806,5982.0,31.4141998,203.0299988,5982.0,0.0,0.0,64.0,36.9375992,42.6950989,3696.0,1692.0,4986.0,3502.0,3032.0728298175795,3658.6814165869323,-156.6814165869323,-4.282455856271175,-17.126623376623375,15.498544941306472,8.945376,409.0025300878278,338.95420715882483,391.4871772857843
1016,1016,48,201,410300,48201410300,4103.0,Census Tract 4103,G5020,S,1015117,11673,29.7564318,-95.4041075,1367050.97265625,5045.15331604119,0,14.7820997,17.0,3.01844,1779.0,24.7073002,106.7659988,1779.0,0.0,0.0,64.0,40.0721016,38.6897011,2891.0,2532.0,4138.0,3249.0,2484.306749224185,2877.4562548105446,371.5437451894554,12.912229145736164,-13.663092355586311,30.78095130621927,1.015117,2834.605523117576,2447.3107525774712,3200.616283640211
1017,1017,48,201,410900,48201410900,4109.0,Census Tract 4109,G5020,S,738130,163,29.7328602,-95.3980506,982487.6640625,6158.95579123947,7,14.9349003,21.0,1.1005599,20918.0,286.5230103,1592.9699707,20918.0,0.0,0.0,4.0,12.1127005,27.1590004,2435.0,4979.0,5255.0,3225.0,2637.0,2435.0,790.0,32.4435318275154,8.295687885010267,22.29806598407281,0.73813,3298.87689160446,3572.541422242695,4369.149065882704
1018,1018,48,201,420600,48201420600,4206.0,Census Tract 4206,G5020,S,1205215,0,29.6611026,-95.47013,1601584.80078125,6914.199729355169,13,17.1490993,20.0,0.766731,2087.0,21.3362007,114.0299988,2087.0,1.0,1.0,4.0,27.6742001,42.0382996,2297.0,2262.0,3707.0,2455.0,2262.0,2297.0,158.0,6.878537222464083,-1.52372659991293,8.532272325375773,1.205215,1905.8840123961286,1876.843550735761,2036.9809536057883
1019,1019,48,201,420700,48201420700,4207.0,Census Tract 4207,G5020,S,2275967,19664,29.6722815,-95.4691967,3051267.83203125,8052.339847572199,8,16.0296001,23.0,1.07937,3533.0,34.1767006,213.1999969,3533.0,1.0,1.0,64.0,37.828701,40.1239014,3202.0,2677.0,4529.0,2414.0,3214.0,3202.0,-788.0,-24.609618988132418,0.3747657713928795,-24.891101431238333,2.275967,1406.8745284971178,1412.14701267637,1060.6480673928927
1020,1020,48,201,420900,48201420900,4209.0,Census Tract 4209,G5020,S,3475337,404,29.6973396,-95.469108,4622116.5703125,10863.5262027111,15,16.3617992,23.0,0.579039,15299.0,61.7619019,467.2510071,15299.0,1.0,1.0,4.0,16.7332001,31.7026997,5951.0,3834.0,2110.0,6220.0,6471.797019432902,5950.8133594940045,269.18664050599546,4.523526856652824,8.754831120820034,-3.8906816557569632,3.475337,1712.2982201421055,1862.207037600354,1789.754489996222
1021,1021,48,201,411100,48201411100,4111.0,Census Tract 4111,G5020,S,1348489,0,29.7503923,-95.4140675,1795140.8046875,6094.05378782923,10,16.2917995,18.0,0.855746,3396.0,47.8796005,242.5249939,3396.0,0.0,0.0,4.0,26.1940994,32.5463982,3616.0,3531.0,2334.0,3589.0,3810.66252996632,3624.875149892881,-35.87514989288093,-0.9896933938246418,5.125345629598564,-5.816902657299313,1.348489,2688.1013859904538,2825.8758728964935,2661.4974241539976
